-181.556, 26.751, 5.764, 34.568
-181.551, 26.157, 6.056, 34.773
-181.545, 25.524, 6.463, 34.992
-181.538, 24.851, 6.874, 35.195
-181.531, 24.138, 7.284, 35.411
-181.524, 23.387, 7.622, 35.622
-181.518, 22.625, 7.601, 35.821
-181.511, 21.886, 7.292, 36.029
-181.505, 21.185, 6.880, 36.246
-181.499, 20.516, 6.629, 36.461
-181.494, 19.853, 6.654, 36.659
-181.489, 19.175, 6.844, 36.862
-181.483, 18.473, 7.119, 37.081
-181.478, 17.740, 7.441, 37.273
-181.472, 16.974, 7.788, 37.483
-181.466, 16.173, 8.149, 37.690
-181.460, 15.338, 8.445, 37.897
-181.454, 14.496, 8.390, 38.106
-181.448, 13.679, 8.052, 38.314
-181.443, 12.904, 7.609, 38.536
-181.438, 12.165, 7.309, 38.734
-181.434, 11.437, 7.280, 38.939
-181.429, 10.700, 7.426, 39.146
-181.424, 9.941, 7.667, 39.403
-181.420, 9.155, 7.962, 39.642
-181.415, 8.338, 8.286, 39.886
-181.410, 7.488, 8.628, 40.131
-181.405, 6.603, 8.978, 40.390
-181.399, 5.687, 9.262, 40.663
-181.394, 4.763, 9.195, 40.862
-181.389, 3.867, 8.842, 41.074
-181.385, 3.015, 8.374, 41.272
-181.380, 2.202, 8.035, 41.519
-181.376, 1.405, 7.952, 41.723
-181.372, 0.603, 8.054, 41.927
-181.368, -0.217, 8.260, 42.131
-181.363, -1.060, 8.525, 42.342
-181.359, -1.932, 8.825, 42.569
-181.355, -2.835, 9.146, 42.767
-181.350, -3.770, 9.478, 42.979
-181.345, -4.739, 9.815, 43.200
-181.340, -5.741, 10.154, 43.408
-181.335, -6.774, 10.424, 43.627
-181.330, -7.812, 10.342, 43.830
-181.326, -8.822, 9.970, 44.033
-181.321, -9.785, 9.473, 44.236
-181.317, -10.705, 9.083, 44.445
-181.312, -11.602, 8.932, 44.664
-181.308, -12.498, 8.969, 44.868
-181.304, -13.406, 9.123, 45.066
-181.300, -14.334, 9.345, 45.272
-181.295, -15.285, 9.609, 45.503
-181.291, -16.265, 9.898, 45.728
-181.286, -17.274, 10.203, 45.933
-181.281, -18.313, 10.516, 46.147
-181.276, -19.384, 10.835, 46.357
-181.271, -20.487, 11.157, 46.560
-181.266, -21.622, 11.479, 46.777
-181.260, -22.789, 11.802, 46.982
-181.255, -23.989, 12.125, 47.182
-181.249, -25.217, 12.379, 47.390
-181.243, -26.450, 12.279, 47.601
-181.238, -27.652, 11.882, 47.833
-181.232, -28.804, 11.347, 48.034
-181.227, -29.907, 10.888, 48.274
-181.222, -30.979, 10.637, 48.551
-181.217, -32.039, 10.567, 48.763
-181.211, -33.101, 10.630, 48.968
-181.206, -34.174, 10.777, 49.179
-181.201, -35.266, 10.976, 49.382
-181.195, -36.379, 11.211, 49.586
-181.190, -37.516, 11.470, 49.806
-181.184, -38.681, 11.746, 50.014
-181.178, -39.873, 12.033, 50.224
-181.172, -41.094, 12.327, 50.424
-181.165, -42.345, 12.626, 50.630
-181.159, -43.625, 12.929, 50.855
-181.152, -44.936, 13.233, 51.055
-181.145, -46.278, 13.537, 51.262
-181.138, -47.650, 13.842, 51.464
-181.131, -49.052, 14.146, 51.673
-181.123, -50.484, 14.448, 51.894
-181.115, -51.947, 14.749, 52.096
-181.107, -53.437, 14.982, 52.299
-181.099, -54.928, 14.860, 52.506
-181.090, -56.388, 14.472, 52.718
-181.082, -57.808, 14.083, 52.935
-181.075, -59.199, 13.836, 53.137
-181.067, -60.575, 13.722, 53.340
-181.059, -61.947, 13.718, 53.545
-181.051, -63.324, 13.792, 53.749
-181.042, -64.712, 13.923, 53.961
-181.034, -66.116, 14.094, 54.168
-181.025, -67.538, 14.295, 54.376
-181.016, -68.982, 14.516, 54.580
-181.007, -70.448, 14.754, 54.789
-180.998, -71.939, 15.003, 55.003
-180.989, -73.455, 15.261, 55.212
-180.979, -74.997, 15.525, 55.415
-180.969, -76.565, 15.793, 55.617
-180.958, -78.161, 16.063, 55.828
-180.948, -79.783, 16.336, 56.051
-180.937, -81.433, 16.609, 56.254
-180.926, -83.110, 16.883, 56.454
-180.914, -84.815, 17.156, 56.667
-180.902, -86.546, 17.429, 56.877
-180.890, -88.305, 17.700, 57.092
-180.878, -90.091, 17.971, 57.295
-180.865, -91.904, 18.239, 57.503
-180.852, -93.741, 18.440, 57.716
-180.839, -95.577, 18.286, 57.917
-180.825, -97.375, 17.825, 58.133
-180.812, -99.116, 17.172, 58.338
-180.800, -100.784, 16.421, 58.536
-180.787, -102.381, 15.718, 58.747
-180.775, -103.919, 15.170, 58.957
-180.764, -105.413, 14.778, 59.219
-180.752, -106.877, 14.533, 59.461
-180.741, -108.325, 14.415, 59.676
-180.729, -109.768, 14.402, 59.878
-180.717, -111.214, 14.468, 60.084
-180.706, -112.670, 14.588, 60.313
-180.693, -114.140, 14.749, 60.514
-180.681, -115.628, 14.940, 60.718
-180.668, -117.135, 15.152, 60.924
-180.655, -118.665, 15.380, 61.128
-180.642, -120.218, 15.621, 61.350
-180.629, -121.795, 15.870, 61.552
-180.615, -123.397, 16.126, 61.759
-180.600, -125.025, 16.386, 61.964
-180.586, -126.677, 16.581, 62.175
-180.571, -128.327, 16.425, 62.386
-180.556, -129.940, 15.971, 62.589
-180.541, -131.497, 15.364, 62.801
-180.527, -132.995, 14.792, 62.998
-180.514, -134.448, 14.377, 63.207
-180.500, -135.869, 14.113, 63.434
-180.486, -137.274, 13.984, 63.633
-180.473, -138.673, 13.966, 63.839
-180.459, -140.075, 14.030, 64.049
-180.445, -141.487, 14.152, 64.251
-180.431, -142.913, 14.315, 64.469
-180.416, -144.357, 14.509, 64.674
-180.401, -145.822, 14.726, 64.875
-180.385, -147.309, 14.959, 65.079
-180.369, -148.820, 15.204, 65.293
-180.353, -150.353, 15.388, 65.512
-180.336, -151.883, 15.225, 65.716
-180.320, -153.377, 14.773, 65.925
-180.304, -154.815, 14.175, 66.127
-180.288, -156.196, 13.625, 66.331
-180.273, -157.533, 13.245, 66.558
-180.258, -158.845, 13.027, 66.760
-180.242, -160.144, 12.947, 66.965
-180.227, -161.442, 12.974, 67.180
-180.211, -162.747, 13.077, 67.383
-180.194, -164.066, 13.232, 67.603
-180.177, -165.402, 13.424, 67.811
-180.160, -166.758, 13.642, 68.016
-180.142, -168.137, 13.880, 68.227
-180.123, -169.541, 14.132, 68.431
-180.104, -170.967, 14.325, 68.647
-180.083, -172.391, 14.170, 68.850
-180.063, -173.780, 13.729, 69.064
-180.043, -175.115, 13.147, 69.262
-180.023, -176.394, 12.623, 69.467
-179.999, -177.634, 12.283, 69.690
-179.969, -178.852, 12.113, 69.891
-179.931, -180.062, 12.081, 70.093
-179.886, -181.275, 12.150, 70.303
-179.831, -182.499, 12.286, 70.514
-179.759, -183.737, 12.464, 70.733
-179.670, -184.994, 12.678, 70.942
-179.567, -186.273, 12.917, 71.146
-179.448, -187.575, 13.172, 71.349
-179.307, -188.901, 13.433, 71.560
-179.143, -190.248, 13.638, 71.778
-178.963, -191.592, 13.500, 71.982
-178.772, -192.901, 13.074, 72.197
-178.568, -194.152, 12.474, 72.402
-178.357, -195.337, 11.798, 72.603
-178.141, -196.458, 11.218, 72.825
-177.919, -197.534, 10.853, 73.031
-177.681, -198.583, 10.687, 73.242
-177.428, -199.623, 10.681, 73.446
-177.162, -200.666, 10.784, 73.675
-176.882, -201.720, 10.955, 73.884
-176.587, -202.790, 11.169, 74.092
-176.275, -203.879, 11.413, 74.299
-175.946, -204.989, 11.678, 74.505
-175.591, -206.119, 11.952, 74.728
-175.214, -207.272, 12.240, 74.932
-174.817, -208.448, 12.536, 75.139
-174.401, -209.650, 12.837, 75.345
-173.959, -210.874, 13.135, 75.551
-173.493, -212.121, 13.438, 75.774
-173.005, -213.392, 13.741, 75.977
-172.491, -214.686, 14.042, 76.188
-171.953, -216.002, 14.344, 76.389
-171.392, -217.341, 14.646, 76.598
-170.806, -218.702, 14.943, 76.819
-170.196, -220.085, 15.241, 77.021
-169.558, -221.489, 15.534, 77.231
-168.898, -222.911, 15.761, 77.438
-168.223, -224.327, 15.636, 77.641
-167.549, -225.708, 15.242, 77.869
-166.882, -227.047, 14.841, 78.070
-166.218, -228.354, 14.576, 78.279
-165.553, -229.641, 14.439, 78.485
-164.884, -230.919, 14.410, 78.691
-164.207, -232.195, 14.462, 78.915
-163.518, -233.476, 14.573, 79.119
-162.816, -234.764, 14.726, 79.323
-162.100, -236.065, 14.911, 79.532
-161.370, -237.380, 15.118, 79.739
-160.624, -238.711, 15.344, 79.962
-159.864, -240.060, 15.582, 80.165
-159.088, -241.429, 15.829, 80.374
-158.297, -242.818, 16.083, 80.580
-157.492, -244.228, 16.343, 80.788
-156.673, -245.661, 16.605, 81.006
-155.842, -247.117, 16.870, 81.212
-155.001, -248.597, 17.136, 81.417
-154.152, -250.104, 17.402, 81.620
-153.298, -251.638, 17.667, 81.824
-152.441, -253.201, 17.932, 82.051
-151.584, -254.794, 18.195, 82.256
-150.730, -256.418, 18.455, 82.466
-149.882, -258.074, 18.712, 82.672
-149.044, -259.764, 18.967, 82.881
-148.218, -261.485, 19.153, 83.102
-147.414, -263.214, 18.996, 83.306
-146.646, -264.918, 18.532, 83.515
-145.923, -266.579, 17.904, 83.721
-145.248, -268.194, 17.293, 83.927
-144.620, -269.771, 16.814, 84.144
-144.027, -271.323, 16.471, 84.351
-143.466, -272.858, 16.250, 84.561
-142.934, -274.387, 16.136, 84.769
-142.423, -275.918, 16.112, 84.978
-141.931, -277.456, 16.156, 85.197
-141.461, -279.009, 16.250, 85.402
-141.005, -280.578, 16.385, 85.609
-140.566, -282.168, 16.549, 85.818
-140.145, -283.780, 16.733, 86.037
-139.737, -285.416, 16.936, 86.257
-139.346, -287.078, 17.151, 86.461
-138.974, -288.766, 17.374, 86.669
-138.617, -290.480, 17.608, 86.878
-138.277, -292.222, 17.845, 87.082
-137.958, -293.993, 18.084, 87.302
-137.662, -295.791, 18.325, 87.507
-137.391, -297.615, 18.501, 87.713
-137.144, -299.439, 18.336, 87.915
-136.927, -301.230, 17.872, 88.122
-136.741, -302.965, 17.217, 88.341
-136.589, -304.631, 16.466, 88.542
-136.466, -306.227, 15.764, 88.752
-136.373, -307.767, 15.213, 88.957
-136.309, -309.263, 14.817, 89.164
-136.267, -310.730, 14.566, 89.385
-136.250, -312.181, 14.441, 89.595
-136.251, -313.626, 14.420, 89.798
-136.269, -315.073, 14.479, 90.005
-136.308, -316.529, 14.591, 90.220
-136.366, -317.997, 14.747, 90.436
-136.449, -319.482, 14.929, 90.645
-136.554, -320.984, 15.136, 90.853
-136.685, -322.505, 15.357, 91.060
-136.841, -324.048, 15.593, 91.270
-137.027, -325.610, 15.834, 91.462
-137.247, -327.193, 16.077, 91.669
-137.500, -328.795, 16.331, 91.875
-137.790, -330.418, 16.584, 92.083
-138.113, -332.057, 16.779, 92.293
-138.471, -333.688, 16.629, 92.492
-138.858, -335.274, 16.182, 92.707
-139.265, -336.799, 15.581, 92.915
-139.690, -338.258, 15.015, 93.127
-140.137, -339.663, 14.597, 93.323
-140.599, -341.030, 14.327, 93.528
-141.080, -342.371, 14.187, 93.735
-141.578, -343.699, 14.156, 93.940
-142.090, -345.023, 14.209, 94.148
-142.623, -346.349, 14.319, 94.352
-143.175, -347.682, 14.475, 94.558
-143.748, -349.024, 14.661, 94.764
-144.342, -350.379, 14.872, 94.977
-144.957, -351.749, 15.099, 95.182
-145.592, -353.135, 15.341, 95.389
-146.247, -354.539, 15.591, 95.592
-146.925, -355.960, 15.847, 95.805
-147.624, -357.400, 16.109, 96.018
-148.342, -358.860, 16.375, 96.219
-149.080, -360.340, 16.643, 96.428
-149.836, -361.839, 16.890, 96.636
-150.608, -363.352, 17.015, 96.846
-151.380, -364.852, 16.781, 97.062
-152.140, -366.313, 16.311, 97.261
-152.882, -367.729, 15.842, 97.470
-153.610, -369.111, 15.506, 97.672
-154.330, -370.470, 15.302, 97.880
-155.047, -371.816, 15.211, 98.093
-155.764, -373.159, 15.213, 98.295
-156.484, -374.505, 15.283, 98.502
-157.210, -375.860, 15.404, 98.708
-157.943, -377.227, 15.561, 98.914
-158.684, -378.609, 15.745, 99.130
-159.433, -380.008, 15.950, 99.334
-160.192, -381.427, 16.171, 99.547
-160.959, -382.866, 16.403, 99.754
-161.736, -384.328, 16.643, 99.961
-162.522, -385.812, 16.890, 100.173
-163.317, -387.319, 17.142, 100.373
-164.121, -388.850, 17.397, 100.583
-164.932, -390.407, 17.654, 100.787
-165.750, -391.988, 17.912, 100.995
-166.575, -393.596, 18.171, 101.218
-167.406, -395.229, 18.430, 101.436
-168.242, -396.888, 18.689, 101.654
-169.083, -398.575, 18.946, 101.853
-169.925, -400.288, 19.202, 102.054
-170.772, -402.029, 19.457, 102.272
-171.620, -403.796, 19.711, 102.478
-172.470, -405.591, 19.963, 102.693
-173.320, -407.414, 20.213, 102.887
-174.167, -409.265, 20.460, 103.096
-175.011, -411.144, 20.706, 103.307
-175.850, -413.050, 20.882, 103.508
-176.671, -414.960, 20.708, 103.775
-177.456, -416.842, 20.227, 104.060
-178.197, -418.678, 19.579, 104.300
-178.892, -420.463, 18.942, 104.585
-179.548, -422.205, 18.425, 104.826
-180.170, -423.914, 18.034, 105.094
-180.764, -425.600, 17.759, 105.336
-181.332, -427.273, 17.589, 105.537
-181.880, -428.941, 17.510, 105.856
-182.411, -430.611, 17.507, 106.053
-182.930, -432.288, 17.561, 106.254
-183.437, -433.977, 17.659, 106.457
-183.934, -435.680, 17.790, 106.665
-184.424, -437.401, 17.948, 106.894
-184.908, -439.141, 18.125, 107.083
-185.385, -440.902, 18.318, 107.292
-185.856, -442.686, 18.523, 107.494
-186.320, -444.492, 18.736, 107.703
-186.781, -446.322, 18.958, 107.933
-187.238, -448.176, 19.185, 108.123
-187.691, -450.054, 19.416, 108.339
-188.141, -451.957, 19.649, 108.535
-188.585, -453.886, 19.884, 108.749
-189.026, -455.839, 20.121, 108.971
-189.463, -457.818, 20.359, 109.168
-189.896, -459.821, 20.597, 109.373
-190.326, -461.850, 20.834, 109.577
-190.753, -463.903, 21.072, 109.782
-191.177, -465.982, 21.308, 110.012
-191.599, -468.084, 21.544, 110.207
-192.018, -470.212, 21.778, 110.436
-192.435, -472.363, 22.011, 110.635
-192.849, -474.539, 22.242, 110.847
-193.260, -476.736, 22.405, 111.074
-193.662, -478.929, 22.214, 111.270
-194.052, -481.085, 21.748, 111.477
-194.427, -483.193, 21.249, 111.682
-194.788, -485.260, 20.846, 111.900
-195.140, -487.295, 20.545, 112.120
-195.483, -489.308, 20.336, 112.316
-195.818, -491.307, 20.209, 112.716
-196.148, -493.299, 20.154, 112.929
-196.474, -495.289, 20.157, 113.136
-196.796, -497.283, 20.206, 113.350
-197.116, -499.284, 20.290, 113.561
-197.433, -501.296, 20.403, 113.755
-197.749, -503.321, 20.538, 113.960
-198.064, -505.360, 20.691, 114.165
-198.377, -507.416, 20.858, 114.381
-198.690, -509.489, 21.036, 114.593
-199.002, -511.581, 21.223, 114.791
-199.314, -513.692, 21.417, 114.988
-199.625, -515.824, 21.617, 115.198
-199.936, -517.975, 21.821, 115.409
-200.247, -520.148, 22.029, 115.627
-200.557, -522.341, 22.238, 115.818
-200.866, -524.554, 22.381, 116.025
-201.170, -526.759, 22.172, 116.226
-201.465, -528.924, 21.664, 116.446
-201.749, -531.028, 20.990, 116.660
-202.020, -533.065, 20.322, 116.862
-202.280, -535.045, 19.767, 117.068
-202.532, -536.979, 19.331, 117.270
-202.776, -538.878, 19.010, 117.490
-203.013, -540.753, 18.792, 117.700
-203.246, -542.611, 18.667, 117.890
-203.475, -544.463, 18.620, 118.097
-203.701, -546.314, 18.637, 118.305
-203.926, -548.169, 18.702, 118.522
-204.149, -550.034, 18.805, 118.733
-204.371, -551.910, 18.937, 118.928
-204.593, -553.801, 19.091, 119.134
-204.813, -555.708, 19.263, 119.336
-205.032, -557.634, 19.449, 119.549
-205.251, -559.579, 19.645, 119.772
-205.469, -561.544, 19.850, 119.968
-205.686, -563.530, 20.062, 120.166
-205.904, -565.537, 20.279, 120.374
-206.120, -567.564, 20.431, 120.588
-206.333, -569.585, 20.232, 120.800
-206.538, -571.566, 19.736, 120.996
-206.735, -573.487, 19.079, 121.205
-206.921, -575.343, 18.437, 121.412
-207.098, -577.145, 17.919, 121.621
-207.267, -578.906, 17.532, 121.841
-207.431, -580.636, 17.266, 122.036
-207.590, -582.347, 17.108, 122.232
-207.745, -584.049, 17.044, 122.445
-207.898, -585.749, 17.056, 122.660
-208.047, -587.454, 17.124, 122.872
-208.195, -589.168, 17.235, 123.064
-208.340, -590.895, 17.378, 123.265
-208.484, -592.638, 17.545, 123.474
-208.626, -594.399, 17.732, 123.689
-208.766, -596.179, 17.933, 123.906
-208.904, -597.980, 18.146, 124.103
-209.040, -599.803, 18.367, 124.302
-209.173, -601.649, 18.595, 124.516
-209.303, -603.515, 18.758, 124.729
-209.428, -605.377, 18.572, 124.946
-209.547, -607.199, 18.091, 125.140
-209.656, -608.962, 17.424, 125.345
-209.757, -610.652, 16.660, 125.549
-209.849, -612.270, 15.946, 125.763
-209.932, -613.828, 15.383, 125.976
-210.008, -615.340, 14.976, 126.172
-210.078, -616.822, 14.715, 126.379
-210.143, -618.286, 14.582, 126.587
-210.202, -619.744, 14.556, 126.803
-210.257, -621.204, 14.611, 127.014
-210.307, -622.672, 14.723, 127.205
-210.352, -624.155, 14.877, 127.410
-210.391, -625.654, 15.061, 127.623
-210.426, -627.173, 15.268, 127.831
-210.453, -628.714, 15.492, 128.048
-210.475, -630.278, 15.729, 128.242
-210.488, -631.865, 15.974, 128.448
-210.493, -633.478, 16.227, 128.651
-210.488, -635.116, 16.483, 128.864
-210.472, -636.780, 16.744, 129.079
-210.443, -638.467, 16.937, 129.279
-210.397, -640.151, 16.781, 129.482
-210.335, -641.799, 16.327, 129.685
-210.257, -643.388, 15.688, 129.896
-210.167, -644.907, 14.957, 130.113
-210.062, -646.356, 14.287, 130.312
-209.945, -647.748, 13.787, 130.509
-209.814, -649.101, 13.456, 130.717
-209.672, -650.429, 13.276, 130.933
-209.520, -651.747, 13.224, 131.149
-209.354, -653.064, 13.267, 131.338
-209.175, -654.387, 13.379, 131.545
-208.984, -655.722, 13.540, 131.758
-208.778, -657.074, 13.733, 131.974
-208.558, -658.443, 13.952, 132.187
-208.324, -659.834, 14.190, 132.385
-208.072, -661.246, 14.439, 132.585
-207.804, -662.681, 14.699, 132.788
-207.514, -664.138, 14.963, 133.005
-207.206, -665.619, 15.234, 133.216
-206.877, -667.120, 15.439, 133.413
-206.532, -668.617, 15.297, 133.622
-206.179, -670.076, 14.858, 133.824
-205.824, -671.478, 14.269, 134.035
-205.465, -672.821, 13.725, 134.255
-205.100, -674.119, 13.348, 134.457
-204.730, -675.387, 13.131, 134.657
-204.344, -676.638, 13.047, 134.865
-203.943, -677.883, 13.070, 135.077
-203.526, -679.129, 13.169, 135.288
-203.086, -680.381, 13.316, 135.489
-202.623, -681.642, 13.503, 135.689
-202.137, -682.917, 13.719, 135.898
-201.623, -684.204, 13.948, 136.114
-201.079, -685.504, 14.195, 136.324
-200.501, -686.814, 14.377, 136.519
-199.902, -688.112, 14.226, 136.722
-199.299, -689.369, 13.790, 136.934
-198.696, -690.566, 13.209, 137.151
-198.094, -691.702, 12.687, 137.362
-197.481, -692.786, 12.343, 137.555
-196.856, -693.837, 12.169, 137.764
-196.215, -694.870, 12.132, 137.971
-195.556, -695.895, 12.194, 138.181
-194.865, -696.909, 12.311, 138.403
-194.140, -697.918, 12.486, 138.597
-193.384, -698.928, 12.697, 138.799
-192.597, -699.943, 12.934, 139.010
-191.767, -700.953, 13.170, 139.220
-190.897, -701.958, 13.360, 139.434
-190.006, -702.943, 13.220, 139.628
-189.110, -703.876, 12.793, 139.832
-188.226, -704.747, 12.233, 140.047
-187.360, -705.562, 11.742, 140.249
-186.492, -706.321, 11.434, 140.470
-185.616, -707.042, 11.306, 140.665
-184.725, -707.740, 11.316, 140.869
-183.814, -708.422, 11.417, 141.076
-182.870, -709.081, 11.561, 141.284
-181.893, -709.723, 11.762, 141.500
-180.883, -710.353, 11.998, 141.695
-179.839, -710.976, 12.255, 141.901
-178.754, -711.575, 12.501, 142.102
-177.630, -712.151, 12.704, 142.318
-176.491, -712.696, 12.580, 142.533
-175.363, -713.186, 12.165, 142.735
-174.268, -713.619, 11.587, 142.950
-173.220, -714.001, 10.940, 143.151
-172.213, -714.320, 10.387, 143.360
-171.233, -714.592, 10.068, 143.580
-170.262, -714.831, 9.956, 143.779
-169.287, -715.046, 9.996, 143.985
-168.296, -715.238, 10.133, 144.198
-167.284, -715.410, 10.331, 144.408
-166.246, -715.561, 10.568, 144.626
-165.181, -715.690, 10.831, 144.833
-164.087, -715.783, 11.087, 145.032
-162.963, -715.844, 11.376, 145.245
-161.808, -715.879, 11.679, 145.457
-160.624, -715.877, 11.968, 145.678
-159.413, -715.842, 12.208, 145.879
-158.200, -715.779, 12.111, 146.087
-157.018, -715.681, 11.754, 146.298
-155.874, -715.554, 11.429, 146.508
-154.754, -715.403, 11.274, 146.732
-153.641, -715.231, 11.262, 146.939
-152.531, -715.022, 11.335, 147.152
-151.414, -714.781, 11.486, 147.357
-150.284, -714.512, 11.687, 147.578
-149.139, -714.218, 11.919, 147.785
-147.979, -713.886, 12.156, 147.995
-146.805, -713.517, 12.420, 148.198
-145.612, -713.115, 12.699, 148.410
-144.406, -712.671, 12.972, 148.638
-143.185, -712.187, 13.260, 148.837
